Longitude	Latitude
-70.313	8.699
-70.311	5.143
-70.307	5.15
-70.299	8.701
-70.297	9.911
-70.291	3.646
-70.282	4.893
-70.275	3.661
-70.272	9.317
-70.269	8.384
-70.266	8.212
-70.261	8.386
-70.259	8.375
-70.254	8.386
-70.252	8.375
-70.252	8.388
-70.251	8.215
-70.247	9.307
-70.231	4.102
-70.216	8.536
-70.192	11.736
-70.131	8.29
-70.115	8.73
-70.097	6.297
-70.097	6.298
-70.095	7.537
-70.094	6.278
-70.093	6.268
-70.081	7.539
-70.071	8.863
-70.068	4.72
-70.066	6.242
-70.064	4.723
-70.06	6.241
-70.058	9.167
-70.055	6.06
-70.055	6.243
-70.04	4.754
-70.029	9.16
-70.024	4.25
-70.024	5.637
-70.022	9.157
-70.016	9.162
-70.005	4.308
-70.004	6.168
-69.993	8.381
-69.987	8.389
-69.971	9.549
-69.949	9.526
-69.943	9.532
-69.937	9.527
-69.936	9.137
-69.924	9.139
-69.923	8.196
-69.916	9.141
-69.909	8.199
-69.905	6.736
-69.901	9.165
-69.894	7.101
-69.89	9.616
-69.886	6.729
-69.876	7.03
-69.873	7.031
-69.862	8.803
-69.857	7.028
-69.856	6.709
-69.855	6.699
-69.853	6.723
-69.851	6.741
-69.85	9.096
-69.848	8.805
-69.845	9.093
-69.844	6.71
-69.84	8.519
-69.817	6.76
-69.815	6.763
-69.809	6.755
-69.806	7.817
-69.797	7.826
-69.785	8.874
-69.782	8.873
-69.771	8.335
-69.765	7.923
-69.755	7.14
-69.755	7.153
-69.751	5.603
-69.751	7.925
-69.751	9.27
-69.749	5.589
-69.748	7.15
-69.747	7.161
-69.743	7.153
-69.741	7.142
-69.739	7.151
-69.738	7.163
-69.738	9.271
-69.737	9.27
-69.736	9.261
-69.733	8.946
-69.733	9.264
-69.731	7.159
-69.731	9.275
-69.726	5.607
-69.724	5.593
-69.722	7.16
-69.721	9.268
-69.718	9.182
-69.717	9.221
-69.716	8.944
-69.716	9.171
-69.677	9.463
-69.676	8.386
-69.669	9.125
-69.655	7.806
-69.653	8.759
-69.649	7.79
-69.648	4.926
-69.645	7.756
-69.644	7.758
-69.644	7.767
-69.644	7.818
-69.643	7.808
-69.643	7.814
-69.642	9.07
-69.641	9.428
-69.64	7.42
-69.64	8.761
-69.639	7.814
-69.637	7.803
-69.636	7.792
-69.635	4.94
-69.634	7.782
-69.633	4.928
-69.633	4.953
-69.632	5.079
-69.632	7.771
-69.632	7.811
-69.632	7.82
-69.632	7.822
-69.631	5.067
-69.63	7.754
-69.63	7.76
-69.626	7.769
-69.626	7.778
-69.626	7.816
-69.625	7.768
-69.624	5.091
-69.624	7.778
-69.623	5.079
-69.622	7.794
-69.621	7.784
-69.62	4.942
-69.619	7.773
-69.618	5.081
-69.618	7.762
-69.618	8.786
-69.617	7.808
-69.616	5.07
-69.616	7.767
-69.616	7.791
-69.616	18.573
-69.615	7.82
-69.614	7.777
-69.613	7.786
-69.612	5.089
-69.612	7.818
-69.611	7.807
-69.609	7.796
-69.608	5.082
-69.607	5.058
-69.606	5.096
-69.606	7.79
-69.603	5.083
-69.603	7.785
-69.602	9.026
-69.6	7.818
-69.599	7.82
-69.599	9.179
-69.598	7.829
-69.597	7.809
-69.596	5.038
-69.593	5.056
-69.593	18.641
-69.591	5.067
-69.59	5.078
-69.583	7.827
-69.582	7.815
-69.58	7.825
-69.577	5.065
-69.563	5.063
-69.54	7.053
-69.529	9.683
-69.528	-21.701
-69.523	8.2
-69.516	9.684
-69.504	-19.914
-69.504	7.813
-69.504	8.765
-69.498	9.224
-69.494	-19.915
-69.491	7.815
-69.489	7.804
-69.481	7.838
-69.479	7.827
-69.478	7.817
-69.476	7.806
-69.472	7.836
-69.468	7.84
-69.467	7.829
-69.465	7.819
-69.464	8.199
-69.457	7.834
-69.435	8.224
-69.433	8.711
-69.433	8.723
-69.433	9.604
-69.429	9.614
-69.414	9.729
-69.392	10.249
-69.387	9.422
-69.387	9.826
-69.381	8.126
-69.378	8.12
-69.375	9.366
-69.371	8.125
-69.368	8.119
-69.35	7.589
-69.343	9.312
-69.336	7.587
-69.332	7.335
-69.326	9.087
-69.324	9.315
-69.317	9.587
-69.314	9.089
-69.308	9.577
-69.301	9.585
-69.299	4.669
-69.288	9.641
-69.285	7.797
-69.284	8.073
-69.281	9.644
-69.28	7.797
-69.28	7.804
-69.278	7.794
-69.278	7.809
-69.272	7.798
-69.265	7.796
-69.253	9.889
-69.248	7.825
-69.247	9.557
-69.247	9.88
-69.242	7.127
-69.242	9.554
-69.241	7.116
-69.238	9.887
-69.236	6.852
-69.232	9.555
-69.229	7.129
-69.226	9.552
-69.224	7.13
-69.222	6.85
-69.222	7.14
-69.218	7.141
-69.212	6.211
-69.211	6.201
-69.205	8.79
-69.202	8.794
-69.201	6.224
-69.199	6.213
-69.198	6.203
-69.198	8.794
-69.196	5.492
-69.196	8.806
-69.195	-12.603
-69.195	9.773
-69.19	6.242
-69.19	9.781
-69.188	6.226
-69.188	6.24
-69.188	8.796
-69.184	5.479
-69.183	5.771
-69.182	5.49
-69.182	5.78
-69.173	5.804
-69.167	7.175
-69.164	7.177
-69.163	5.805
-69.16	5.806
-69.159	7.194
-69.156	7.373
-69.152	5.813
-69.152	7.199
-69.15	7.189
-69.15	7.192
-69.149	7.201
-69.147	5.754
-69.146	7.196
-69.14	7.191
-69.137	7.19
-69.135	5.778
-69.134	6.888
-69.133	5.765
-69.131	5.024
-69.131	5.751
-69.125	5.006
-69.125	5.757
-69.124	4.995
-69.123	4.99
-69.122	4.984
-69.121	5.001
-69.121	9.254
-69.118	4.996
-69.117	4.986
-69.111	4.994
-69.109	4.987
-69.107	4.975
-69.107	4.996
-69.106	5.005
-69.1	5.006
-69.097	4.999
-69.096	5.012
-69.093	4.977
-69.092	7.036
-69.091	5.779
-69.083	5.001
-69.082	4.99
-69.079	7.038
-69.077	5.01
-69.068	7.05
-69.067	7.04
-69.065	3.625
-69.063	10.316
-69.061	7.011
-69.057	7.225
-69.057	10.317
-69.056	7.044
-69.054	7.042
-69.051	10.318
-69.051	10.563
-69.049	10.985
-69.044	6.872
-69.035	5.922
-69.035	6.996
-69.029	6.997
-69.027	6.986
-69.025	8.96
-69.019	9.354
-69.014	8.962
-69.014	10.437
-69.013	8.952
-69.012	8.964
-69.01	9.353
-69.004	9.352
-69.002	9.363
-68.988	10.593
-68.972	9.737
-68.957	4.734
-68.954	5.766
-68.946	5.802
-68.936	7.97
-68.925	7.721
-68.916	8.905
-68.914	8.098
-68.914	9.991
-68.912	9.981
-68.908	7.701
-68.907	8.113
-68.904	10.003
-68.903	8.11
-68.902	8.099
-68.902	8.903
-68.9	7.664
-68.9	10.495
-68.897	8.601
-68.894	7.702
-68.894	7.708
-68.893	8.111
-68.892	8.111
-68.89	8.101
-68.889	9.333
-68.879	8.109
-68.874	7.714
-68.868	7.717
-68.836	8.815
-68.836	9.142
-68.835	8.323
-68.835	8.805
-68.833	4.487
-68.83	8.325
-68.829	7.987
-68.825	8.817
-68.824	9.144
-68.823	8.325
-68.823	8.807
-68.82	4.489
-68.803	8.196
-68.793	8.207
-68.791	8.197
-68.781	8.209
-68.772	8.631
-68.766	9.297
-68.757	10.108
-68.756	6.256
-68.754	6.27
-68.753	6.259
-68.753	6.266
-68.752	9.295
-68.75	6.239
-68.75	11.061
-68.746	10.11
-68.745	6.269
-68.743	6.254
-68.742	6.265
-68.74	6.251
-68.738	6.24
-68.738	8.995
-68.731	9.337
-68.719	9.344
-68.716	9.339
-68.707	8.876
-68.702	10.607
-68.685	7.524
-68.678	7.524
-68.673	9.742
-68.67	7.526
-68.669	7.53
-68.669	8.769
-68.668	8.78
-68.666	7.528
-68.664	7.526
-68.664	7.539
-68.661	8.77
-68.659	7.542
-68.658	7.517
-68.658	7.532
-68.656	7.526
-68.656	7.528
-68.656	8.767
-68.654	8.778
-68.652	6.065
-68.645	9.171
-68.642	8.435
-68.641	6.092
-68.641	7.423
-68.638	7.556
-68.635	10.403
-68.634	9.173
-68.633	9.163
-68.633	9.164
-68.632	7.432
-68.632	9.175
-68.631	8.436
-68.631	9.749
-68.623	9.174
-68.621	6.604
-68.617	9.688
-68.615	7.559
-68.615	9.751
-68.614	7.518
-68.613	7.662
-68.61	9.821
-68.609	7.553
-68.609	9.823
-68.608	6.118
-68.608	8.686
-68.605	6.617
-68.603	7.546
-68.603	7.561
-68.603	10.602
-68.602	6.6
-68.602	7.52
-68.602	7.557
-68.6	7.541
-68.6	7.546
-68.6	9.823
-68.598	9.057
-68.596	7.552
-68.596	9.046
-68.593	7.547
-68.592	8.412
-68.592	10.604
-68.591	8.402
-68.591	8.414
-68.582	10.411
-68.58	8.404
-68.575	9.593
-68.574	9.787
-68.573	8.681
-68.573	9.797
-68.572	9.788
-68.567	9.599
-68.566	6.618
-68.564	9.595
-68.562	9.799
-68.561	9.594
-68.561	9.789
-68.56	9.785
-68.559	6.623
-68.557	6.617
-68.555	7.517
-68.553	6.616
-68.553	8.377
-68.552	6.625
-68.551	6.617
-68.551	10.485
-68.549	10.475
-68.546	8.297
-68.543	6.608
-68.543	7.519
-68.542	6.604
-68.541	6.614
-68.541	7.723
-68.54	10.486
-68.536	6.615
-68.536	7.725
-68.533	6.625
-68.53	6.6
-68.53	6.602
-68.519	8.587
-68.517	8.575
-68.512	8.618
-68.508	8.573
-68.507	8.582
-68.506	10.321
-68.503	8.589
-68.502	8.577
-68.501	10.536
-68.497	8.58
-68.495	10.323
-68.491	8.298
-68.489	10.435
-68.488	8.579
-68.487	8.286
-68.486	8.295
-68.482	8.293
-68.475	7.56
-68.472	8.292
-68.47	9.833
-68.467	8.299
-68.466	9.915
-68.463	8.305
-68.462	8.311
-68.462	8.315
-68.462	8.586
-68.46	7.828
-68.459	9.834
-68.458	7.818
-68.456	8.301
-68.455	7.823
-68.451	8.316
-68.449	8.314
-68.442	7.822
-68.438	8.752
-68.435	7.597
-68.435	10.526
-68.428	8.883
-68.426	8.894
-68.425	10.528
-68.415	8.88
-68.415	8.881
-68.386	9.025
-68.385	8.486
-68.381	9.761
-68.358	9.424
-68.316	7.779
-68.311	5.488
-68.31	5.497
-68.309	5.506
-68.305	7.781
-68.304	7.771
-68.302	5.486
-68.301	5.495
-68.3	5.504
-68.299	5.536
-68.298	5.513
-68.298	5.525
-68.296	10.402
-68.294	7.782
-68.294	10.392
-68.293	7.773
-68.292	5.494
-68.292	7.526
-68.291	5.503
-68.289	5.512
-68.289	8.81
-68.288	5.521
-68.287	5.53
-68.287	5.55
-68.286	5.539
-68.286	7.804
-68.286	10.403
-68.285	5.538
-68.285	10.394
-68.284	5.548
-68.283	5.527
-68.283	5.557
-68.282	9.887
-68.28	5.511
-68.279	5.52
-68.278	5.529
-68.278	8.805
-68.278	9.943
-68.277	5.538
-68.276	7.805
-68.274	9.952
-68.272	8.812
-68.27	5.524
-68.268	5.514
-68.268	5.576
-68.268	9.945
-68.26	9.137
-68.26	9.95
-68.259	5.536
-68.258	5.526
-68.258	7.735
-68.256	5.516
-68.255	5.505
-68.255	5.589
-68.249	9.139
-68.248	5.537
-68.247	7.737
-68.246	5.527
-68.246	5.581
-68.245	5.517
-68.244	5.591
-68.24	6.726
-68.238	9.72
-68.236	5.539
-68.236	7.739
-68.235	5.529
-68.234	5.579
-68.233	5.589
-68.229	5.606
-68.228	5.561
-68.226	5.551
-68.224	5.572
-68.224	5.606
-68.223	5.562
-68.218	5.582
-68.213	8.039
-68.21	5.583
-68.21	10.109
-68.209	5.582
-68.209	8.891
-68.199	10.11
-68.172	8.63
-68.171	3.656
-68.161	8.632
-68.154	10.055
-68.153	9.851
-68.153	10.249
-68.139	7.888
-68.13	7.899
-68.128	7.889
-68.127	10.479
-68.127	10.482
-68.12	10.49
-68.117	-13.74
-68.114	10.48
-68.112	7.717
-68.101	7.719
-68.095	8.622
-68.089	8.62
-68.086	8.633
-68.086	10.385
-68.085	8.624
-68.079	8.621
-68.076	8.635
-68.075	8.625
-68.065	7.867
-68.064	6.291
-68.062	6.29
-68.061	5.044
-68.044	6.27
-68.042	8.587
-68.007	7.743
-68.003	6.712
-67.983	7.899
-67.979	7.902
-67.976	9.916
-67.973	7.9
-67.964	8.512
-67.957	9.418
-67.934	9.722
-67.924	6.783
-67.923	6.773
-67.921	6.586
-67.915	6.794
-67.915	9.26
-67.914	6.784
-67.912	6.774
-67.909	6.585
-67.908	6.745
-67.905	6.795
-67.903	6.786
-67.901	6.808
-67.899	6.757
-67.897	6.747
-67.895	6.807
-67.892	5.449
-67.891	6.81
-67.889	8.746
-67.888	6.758
-67.886	6.749
-67.877	6.76
-67.874	4.734
-67.871	6.688
-67.864	6.701
-67.844	9.732
-67.838	5.424
-67.837	5.414
-67.827	5.408
-67.821	8.776
-67.818	5.429
-67.813	8.776
-67.813	10.022
-67.811	8.777
-67.808	5.423
-67.807	5.439
-67.806	5.438
-67.802	5.441
-67.802	7.973
-67.801	5.438
-67.791	10.007
-67.781	9.722
-67.776	8.97
-67.756	7.67
-67.755	6.4
-67.746	7.672
-67.743	5.173
-67.738	5.173
-67.735	7.765
-67.734	7.732
-67.732	5.175
-67.724	7.733
-67.704	6.417
-67.703	5.71
-67.703	6.43
-67.701	6.413
-67.692	4.587
-67.681	4.589
-67.679	9.867
-67.677	7.803
-67.668	6.995
-67.668	7.849
-67.667	7.804
-67.661	7.851
-67.652	5.924
-67.646	5.923
-67.644	9.082
-67.643	5.383
-67.643	8.913
-67.64	6.301
-67.636	9.781
-67.625	9.986
-67.618	9.982
-67.616	9.993
-67.615	7.895
-67.613	9.984
-67.61	9.167
-67.608	9.166
-67.604	7.724
-67.6	4.999
-67.596	9.164
-67.586	7.715
-67.586	7.726
-67.584	7.706
-67.584	7.729
-67.58	6.386
-67.58	6.446
-67.577	9.386
-67.574	6.393
-67.571	8.435
-67.567	5.668
-67.564	5.662
-67.561	9.718
-67.548	5.611
-67.545	5.835
-67.539	5.07
-67.538	5.613
-67.536	5.843
-67.534	5.842
-67.526	7.825
-67.525	7.816
-67.523	5.553
-67.515	5.606
-67.512	6.64
-67.506	6.641
-67.504	6.631
-67.486	9.017
-67.484	5.578
-67.48	5.786
-67.479	5.582
-67.455	7.264
-67.452	7.773
-67.444	5.186
-67.421	8.08
-67.416	5.549
-67.415	7.731
-67.412	8.332
-67.405	5.55
-67.401	5.522
-67.4	8.324
-67.396	5.562
-67.373	5.851
-67.34	5.836
-67.334	9.791
-67.332	9.801
-67.332	10.268
-67.331	7.35
-67.319	10.355
-67.316	8.272
-67.301	10.157
-67.292	7.326
-67.291	7.324
-67.291	10.164
-67.282	7.328
-67.28	7.323
-67.279	7.333
-67.274	7.324
-67.272	7.329
-67.268	7.331
-67.267	6.794
-67.264	7.366
-67.261	5.572
-67.26	6.816
-67.259	6.825
-67.257	7.36
-67.257	7.362
-67.257	8.114
-67.255	7.367
-67.248	7.304
-67.247	7.361
-67.245	7.0
-67.245	7.369
-67.24	10.144
-67.239	7.475
-67.239	10.135
-67.237	7.363
-67.236	10.135
-67.231	7.04
-67.231	7.286
-67.231	10.145
-67.23	10.136
-67.221	7.042
-67.22	7.032
-67.219	7.827
-67.217	6.366
-67.216	7.826
-67.212	5.987
-67.212	7.043
-67.211	6.783
-67.209	6.771
-67.208	7.293
-67.208	10.102
-67.203	7.054
-67.202	5.995
-67.202	7.045
-67.2	5.581
-67.2	6.76
-67.198	7.292
-67.196	5.989
-67.192	7.698
-67.186	7.546
-67.181	7.697
-67.179	5.98
-67.176	6.001
-67.176	7.544
-67.159	7.122
-67.157	7.601
-67.154	8.949
-67.148	9.357
-67.145	9.973
-67.144	9.306
-67.142	9.979
-67.14	7.561
-67.139	7.552
-67.136	9.975
-67.134	9.295
-67.133	9.304
-67.131	7.558
-67.13	7.563
-67.129	7.553
-67.112	7.868
-67.111	7.858
-67.109	7.372
-67.101	6.084
-67.1	7.373
-67.095	7.336
-67.092	10.175
-67.086	7.44
-67.085	7.43
-67.083	9.512
-67.083	10.176
-67.077	7.441
-67.073	7.413
-67.073	9.975
-67.071	7.999
-67.069	9.976
-67.065	9.039
-67.063	7.415
-67.06	7.998
-67.059	6.122
-67.05	6.121
-67.041	7.557
-67.039	9.105
-67.036	9.101
-67.031	7.558
-67.017	8.915
-67.011	8.92
-67.008	8.916
-66.997	3.931
-66.994	9.867
-66.992	9.876
-66.99	7.988
-66.984	9.869
-66.978	7.353
-66.972	8.931
-66.97	7.25
-66.969	7.355
-66.964	7.568
-66.96	7.248
-66.955	6.493
-66.952	-11.739
-66.948	7.571
-66.945	7.571
-66.944	4.266
-66.943	7.911
-66.938	7.569
-66.936	7.572
-66.935	-11.737
-66.91	5.899
-66.909	7.704
-66.907	5.935
-66.906	5.933
-66.905	5.938
-66.904	5.929
-66.896	9.024
-66.883	7.783
-66.881	9.966
-66.869	8.282
-66.867	9.102
-66.858	8.099
-66.858	9.104
-66.851	7.677
-66.849	8.1
-66.845	-12.696
-66.822	9.524
-66.817	9.322
-66.815	9.534
-66.813	9.525
-66.808	9.323
-66.796	7.611
-66.774	8.111
-66.773	8.102
-66.772	4.18
-66.77	7.883
-66.762	4.182
-66.762	7.486
-66.761	7.496
-66.76	7.884
-66.757	7.626
-66.753	7.669
-66.749	7.615
-66.748	7.692
-66.739	7.694
-66.717	7.77
-66.713	9.972
-66.709	9.291
-66.708	7.771
-66.704	7.773
-66.7	9.293
-66.699	7.772
-66.695	10.113
-66.693	7.772
-66.689	7.774
-66.685	10.115
-66.679	9.854
-66.669	6.611
-66.647	7.891
-66.628	7.099
-66.602	-13.259
-66.602	6.627
-66.595	10.219
-66.592	6.629
-66.589	7.881
-66.584	-18.425
-66.583	8.25
-66.558	7.784
-66.556	8.917
-66.549	7.785
-66.54	7.189
-66.538	7.198
-66.533	10.487
-66.532	10.478
-66.524	10.488
-66.523	7.31
-66.518	7.016
-66.514	7.312
-66.508	7.017
-66.507	6.813
-66.507	7.219
-66.506	7.018
-66.492	8.082
-66.466	8.368
-66.457	8.37
-66.444	7.755
-66.435	7.756
-66.428	7.306
-66.391	4.943
-66.384	4.773
-66.37	4.808
-66.37	7.757
-66.368	7.748
-66.36	7.758
-66.359	7.749
-66.354	7.547
-66.353	7.538
-66.351	7.759
-66.35	7.75
-66.337	7.153
-66.333	7.678
-66.333	7.762
-66.329	7.735
-66.321	7.745
-66.32	7.736
-66.318	7.727
-66.315	-13.303
-66.313	-13.314
-66.302	4.641
-66.298	10.355
-66.297	-13.312
-66.293	4.64
-66.291	5.815
-66.29	9.602
-66.289	10.356
-66.288	5.696
-66.288	10.347
-66.284	-17.396
-66.27	5.733
-66.267	7.679
-66.258	5.753
-66.249	5.434
-66.248	-12.631
-66.248	5.6
-66.239	5.601
-66.239	7.674
-66.222	7.538
-66.203	7.85
-66.198	7.56
-66.197	7.857
-66.194	7.849
-66.194	7.855
-66.181	10.372
-66.18	5.15
-66.179	5.141
-66.179	10.363
-66.172	10.373
-66.157	5.486
-66.146	4.049
-66.137	4.051
-66.136	-12.549
-66.129	9.909
-66.124	5.398
-66.121	-12.547
-66.119	-12.587
-66.113	-12.587
-66.104	5.616
-66.103	5.142
-66.103	5.468
-66.102	5.385
-66.094	5.384
-66.093	5.384
-66.092	5.393
-66.082	5.549
-66.078	5.321
-66.075	5.556
-66.07	10.306
-66.069	5.322
-66.063	8.012
-66.062	5.185
-66.059	5.186
-66.056	5.296
-66.054	8.014
-66.054	10.326
-66.051	8.134
-66.05	8.012
-66.048	5.617
-66.047	5.298
-66.029	-13.552
-66.017	10.386
-65.997	10.296
-65.984	10.271
-65.977	4.581
-65.976	4.571
-65.975	10.272
-65.97	6.607
-65.961	6.609
-65.96	6.6
-65.957	4.574
-65.952	6.441
-65.951	6.45
-65.95	6.459
-65.943	8.794
-65.941	7.164
-65.934	8.795
-65.932	7.165
-65.927	6.798
-65.926	6.789
-65.918	6.799
-65.917	6.79
-65.914	5.401
-65.905	-13.639
-65.896	-12.561
-65.893	7.227
-65.893	9.673
-65.883	9.671
-65.877	5.544
-65.868	5.545
-65.856	5.593
-65.855	5.584
-65.848	5.403
-65.839	5.402
-65.838	8.437
-65.833	7.014
-65.832	5.392
-65.83	-17.546
-65.827	8.439
-65.825	7.992
-65.816	7.993
-65.808	3.73
-65.798	3.732
-65.786	5.643
-65.785	5.652
-65.777	5.642
-65.776	5.651
-65.764	8.835
-65.75	9.826
-65.741	9.827
-65.716	10.181
-65.706	6.711
-65.686	7.652
-65.684	7.977
-65.684	8.031
-65.682	7.128
-65.68	7.653
-65.674	7.654
-65.669	7.664
-65.668	7.654
-65.668	7.655
-65.664	7.858
-65.655	6.757
-65.651	7.657
-65.645	7.658
-65.64	7.659
-65.639	-12.544
-65.627	-12.542
-65.622	7.017
-65.62	-12.689
-65.619	-12.7
-65.611	-12.691
-65.607	5.343
-65.606	6.946
-65.602	7.081
-65.59	5.355
-65.581	5.356
-65.566	7.173
-65.557	7.174
-65.531	7.657
-65.507	8.406
-65.504	8.388
-65.473	7.554
-65.461	8.965
-65.452	8.966
-65.443	8.968
-65.411	4.66
-65.393	7.566
-65.39	4.793
-65.383	7.565
-65.382	7.558
-65.381	4.791
-65.379	6.315
-65.371	6.328
-65.37	6.316
-65.299	9.348
-65.286	7.559
-65.276	7.558
-65.268	-11.991
-65.265	7.556
-65.261	9.987
-65.191	7.463
-65.19	7.456
-65.183	8.618
-65.108	-29.074
-65.107	-29.082
-65.103	-29.063
-65.101	-29.079
-65.097	-29.079
-65.096	-29.066
-65.091	-29.063
-65.09	-29.072
-65.089	-29.085
-65.089	-29.072
-65.087	-29.081
-65.087	-29.072
-65.086	-29.063
-65.082	-29.08
-65.08	-29.062
-65.079	-29.071
-65.077	-29.074
-65.075	-29.065
-65.073	-29.081
-65.072	-29.068
-65.069	-29.072
-65.068	7.344
-65.066	7.352
-65.063	-29.06
-65.061	-29.077
-65.047	7.477
-64.992	8.727
-64.988	7.47
-64.986	9.911
-64.977	9.909
-64.957	8.981
-64.926	7.55
-64.925	-12.7
-64.898	10.075
-64.896	10.057
-64.895	10.061
-64.894	10.077
-64.893	10.054
-64.883	3.98
-64.881	10.053
-64.88	7.869
-64.877	10.059
-64.876	10.05
-64.874	10.054
-64.871	7.87
-64.868	10.059
-64.868	10.061
-64.867	10.056
-64.866	10.052
-64.864	10.056
-64.859	10.058
-64.857	10.053
-64.857	10.055
-64.856	10.076
-64.854	10.057
-64.853	10.055
-64.849	10.057
-64.848	8.401
-64.802	5.045
-64.802	8.277
-64.793	5.046
-64.786	8.959
-64.768	8.446
-64.713	-13.215
-64.711	-13.225
-64.7	-13.213
-64.698	-13.223
-64.692	5.456
-64.678	8.438
-64.671	9.227
-64.669	8.436
-64.668	8.445
-64.65	8.555
-64.632	7.803
-64.623	8.783
-64.607	7.469
-64.6	3.821
-64.572	8.041
-64.551	9.384
-64.549	9.392
-64.545	9.386
-64.544	9.391
-64.543	9.393
-64.541	9.386
-64.538	9.376
-64.538	9.394
-64.536	7.936
-64.534	7.946
-64.534	9.38
-64.53	9.378
-64.524	9.378
-64.493	3.332
-64.492	3.33
-64.484	3.331
-64.454	10.321
-64.428	8.438
-64.418	8.44
-64.417	8.431
-64.415	8.436
-64.384	4.09
-64.384	7.51
-64.377	9.761
-64.375	4.089
-64.346	8.193
-64.345	8.184
-64.331	7.972
-64.291	7.744
-64.282	7.743
-64.273	7.77
-64.264	7.768
-64.262	7.763
-64.259	10.201
-64.255	7.767
-64.25	8.439
-64.249	8.448
-64.243	8.655
-64.242	8.645
-64.241	8.438
-64.223	3.236
-64.223	8.201
-64.216	3.235
-64.215	8.659
-64.212	3.238
-64.212	8.438
-64.135	8.56
-64.132	7.874
-64.131	7.865
-64.122	7.875
-64.121	7.866
-64.085	-39.135
-64.078	8.808
-64.076	8.817
-64.069	8.81
-64.069	8.817
-64.067	8.818
-64.061	-39.141
-64.06	8.811
-64.06	8.816
-64.06	10.576
-64.054	-39.126
-64.051	-39.145
-64.05	-39.128
-64.05	8.005
-64.048	-39.124
-64.045	9.274
-64.043	-39.137
-64.041	8.006
-64.04	9.272
-64.03	7.416
-64.001	4.487
-64.0	7.415
-63.986	8.621
-63.981	8.62
-63.979	8.611
-63.977	8.622
-63.974	7.617
-63.974	9.422
-63.972	8.619
-63.971	8.621
-63.969	8.612
-63.961	8.623
-63.936	8.048
-63.934	8.894
-63.925	8.895
-63.921	10.74
-63.915	10.237
-63.912	10.739
-63.903	8.424
-63.899	8.826
-63.887	7.55
-63.886	6.864
-63.886	7.54
-63.877	6.862
-63.877	7.551
-63.87	7.54
-63.862	7.551
-63.86	7.542
-63.857	8.14
-63.808	8.5
-63.804	8.507
-63.798	8.501
-63.781	9.625
-63.775	6.211
-63.774	9.622
-63.774	9.81
-63.772	9.626
-63.77	9.617
-63.768	9.629
-63.762	9.627
-63.76	8.642
-63.759	7.602
-63.758	7.593
-63.758	9.619
-63.749	9.295
-63.748	8.663
-63.744	9.622
-63.739	9.624
-63.735	9.613
-63.734	9.623
-63.733	9.63
-63.732	9.618
-63.729	6.973
-63.725	9.615
-63.724	6.987
-63.724	9.624
-63.723	6.996
-63.722	6.993
-63.722	9.62
-63.72	9.621
-63.715	6.986
-63.715	9.621
-63.714	6.995
-63.713	9.63
-63.709	7.226
-63.709	9.627
-63.706	9.627
-63.704	8.043
-63.702	8.044
-63.701	9.622
-63.699	7.227
-63.697	9.628
-63.695	9.619
-63.695	9.628
-63.693	9.628
-63.691	9.624
-63.69	9.632
-63.688	9.629
-63.686	9.624
-63.683	8.433
-63.683	9.626
-63.682	7.128
-63.673	8.434
-63.665	-40.476
-63.665	8.001
-63.664	8.518
-63.663	8.517
-63.66	8.52
-63.645	-22.195
-63.638	9.656
-63.636	9.655
-63.635	9.563
-63.634	9.646
-63.634	9.658
-63.634	9.66
-63.633	6.96
-63.631	9.565
-63.63	9.649
-63.63	9.653
-63.628	9.66
-63.627	8.21
-63.627	9.657
-63.626	7.107
-63.625	9.648
-63.622	9.656
-63.621	7.136
-63.618	9.647
-63.617	8.212
-63.617	9.658
-63.616	6.952
-63.616	9.649
-63.616	9.658
-63.611	9.657
-63.61	9.654
-63.599	9.079
-63.599	9.661
-63.597	9.644
-63.589	9.641
-63.578	9.645
-63.573	9.648
-63.572	9.658
-63.571	9.655
-63.569	9.646
-63.569	9.65
-63.567	8.412
-63.567	9.65
-63.565	9.651
-63.564	7.157
-63.563	7.166
-63.563	8.384
-63.562	8.511
-63.561	8.374
-63.561	9.645
-63.561	9.646
-63.561	9.657
-63.56	9.648
-63.56	9.656
-63.559	9.639
-63.558	9.648
-63.555	7.155
-63.555	7.837
-63.555	9.648
-63.554	7.164
-63.553	8.385
-63.551	8.376
-63.55	9.646
-63.549	9.644
-63.545	7.975
-63.542	9.649
-63.542	9.65
-63.541	8.377
-63.54	9.662
-63.535	7.976
-63.535	9.652
-63.533	9.652
-63.532	9.707
-63.53	9.698
-63.515	9.605
-63.513	8.493
-63.508	8.494
-63.506	8.624
-63.503	8.494
-63.499	8.493
-63.498	7.755
-63.498	8.502
-63.494	8.505
-63.49	8.491
-63.489	7.753
-63.488	8.5
-63.486	8.498
-63.485	8.489
-63.483	7.146
-63.482	7.559
-63.481	9.675
-63.479	8.499
-63.478	8.508
-63.478	9.736
-63.477	-40.79
-63.477	8.5
-63.477	9.734
-63.476	-40.785
-63.476	9.744
-63.475	8.49
-63.475	8.495
-63.474	8.509
-63.474	9.731
-63.473	7.147
-63.472	9.679
-63.47	-40.794
-63.47	8.498
-63.469	8.505
-63.469	8.507
-63.468	7.769
-63.468	8.501
-63.468	9.681
-63.468	9.735
-63.467	9.684
-63.466	8.492
-63.466	9.734
-63.465	-40.834
-63.465	-40.805
-63.465	7.158
-63.465	9.744
